,SensorId, TimeStamp (s), AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),Class
99,1,0.99,0.07625163,-1.00138795,0.08021723,0.2480787,-0.09328321,0.07361672,-46.65302658,1.14001751,-99.73691559,0.11129464,0.11016231,-0.18761595,0.99999779,-0.0009728,-0.00095976,0.00163819,-0.00404261,0.00534003,0.00744517,2
100,1,1.0,0.07017318,-1.00432789,0.0763576,-0.07653773,0.09407767,0.06566177,-46.56533051,1.1692487,-99.59075928,0.11058602,0.10943501,-0.18667647,0.99999779,-0.0009666,-0.00095343,0.00162998,0.00219169,0.00126929,0.00966658,2
101,1,1.04,0.0589608,-1.00126374,0.07410477,-0.80545253,1.38937461,-0.59046751,-46.24378967,1.40309846,-99.94153595,0.13287182,-0.08832071,-0.15986079,0.99999809,-0.00115845,0.00077236,0.00139415,0.00966604,-0.00118461,0.00567261,2
102,1,1.05,0.07458173,-0.99491292,0.07954313,-0.36166406,1.56807816,-0.31049705,-46.50687027,0.17538731,-100.0,0.1303234,-0.08640275,-0.14377664,0.99999833,-0.00113634,0.00075543,0.00125383,-0.00627157,0.00478836,0.00083766,2
103,1,1.06,0.08840729,-0.99875361,0.08252484,0.51134133,1.73431313,0.08684816,-46.33148193,1.75387311,-100.0,0.13660987,-0.08856834,-0.12694752,0.99999839,-0.00119129,0.00077422,0.0011069,-0.01979897,0.00743082,0.00583982,2
104,1,1.07,0.08631006,-1.00172532,0.08420084,0.51590985,1.38686156,0.05675411,-46.12686157,1.11078632,-99.50306702,0.21295907,0.05959814,-0.12471039,0.99999762,-0.00185898,-0.00051807,0.00108927,-0.01687112,0.00845528,0.0087726,2
105,1,1.08,0.07005177,-1.00515401,0.07983155,0.12463003,1.17376697,0.06919368,-46.12686157,1.11078632,-99.50306702,0.21502942,0.05801269,-0.11317435,0.99999768,-0.00187698,-0.0005044,0.00098858,0.00149483,0.00286851,0.01073538,2
106,1,1.09,0.06008409,-1.00633633,0.07515993,0.00545038,0.75547057,-0.08365187,-46.88687515,1.46156096,-99.82460785,0.21562462,0.05826987,-0.10559888,0.99999768,-0.00188215,-0.00050677,0.00092248,0.01149132,-0.00189021,0.01087795,2
107,1,1.1,0.06090434,-1.00546312,0.07075017,-0.0412153,0.32074878,-0.35873884,-46.50687027,1.63694823,-99.26921844,0.21545887,0.06160166,-0.1021093,0.99999774,-0.00188071,-0.0005359,0.00089208,0.01062382,-0.00623355,0.00974675,2
108,1,1.11,0.07233176,-0.99727815,0.07095022,-0.53521025,-0.20620891,-0.47813591,-46.47763824,1.49079216,-99.23999023,0.20999135,0.06652532,-0.10341973,0.99999779,-0.00183304,-0.00057889,0.00090357,-0.00126482,-0.00537714,0.00241513,2
109,1,1.12,0.08612855,-0.99532574,0.07731812,-0.23151568,-0.27240464,-0.20609744,-46.68225479,1.90002918,-99.76615143,0.23382784,0.25057459,-0.11469491,0.99999511,-0.00204271,-0.00218463,0.00100536,-0.01427654,0.00107687,0.00189919,2
110,1,1.13,0.08588441,-1.00216031,0.08276787,0.19512969,-0.19824627,0.17395315,-46.68225479,1.90002918,-99.76615143,0.23562621,0.24899366,-0.11693711,0.99999505,-0.00205844,-0.00217077,0.00102493,-0.01115583,0.00565854,0.00908492,2
111,1,1.14,0.07266537,-1.005373,0.0837514,0.53457075,-0.22921343,0.37782103,-46.68225479,1.66617942,-100.0584641,0.24076134,0.24540208,-0.11987819,0.99999499,-0.00210327,-0.00213933,0.00105063,0.00220827,0.00634084,0.01143011,2
112,1,1.15,0.0579578,-1.00342715,0.07691903,0.62802094,-0.48867312,0.26379302,-46.74071884,1.46156096,-99.70768738,0.24664691,0.24315014,-0.12537903,0.99999487,-0.00215471,-0.00211952,0.0010987,0.01665812,-0.00043726,0.00797304,2
113,1,1.16,0.056925,-1.00081241,0.07449566,0.27169022,-0.59702981,0.19332276,-46.97456741,1.43232965,-99.53230286,0.24889523,0.24168083,-0.13165268,0.99999487,-0.00217444,-0.00210656,0.00115346,0.01746539,-0.00272325,0.00512411,2
114,1,1.17,0.06351873,-1.00254178,0.0755633,0.44985664,-0.31651852,-0.28207877,-46.56533051,0.23384975,-99.41537476,0.22984043,0.17058945,-0.13280347,0.99999624,-0.00200746,-0.00148634,0.00116191,0.01071496,-0.00174185,0.00738098,2
115,1,1.18,0.07263497,-1.00060344,0.07190498,-0.3597796,0.1434924,-0.62230754,-46.76995087,0.3215434,-99.91230774,0.22638875,0.17668311,-0.13064931,0.99999624,-0.00197737,-0.00153959,0.00114317,0.00058101,-0.00493989,0.00581888,2
116,1,1.19,0.07971527,-1.00023198,0.07197394,-0.17120841,0.84082222,-0.70191646,-46.76995087,0.3215434,-99.91230774,0.22532903,0.18303812,-0.12163197,0.9999963,-0.00196806,-0.00159522,0.00106458,-0.00639313,-0.00480224,0.00594848,2
117,1,1.2,0.08196393,-1.00058424,0.07294964,-0.19519322,1.22263551,-0.4801318,-46.27301788,0.90616781,-99.85384369,0.22428951,0.18688792,-0.108968,0.99999636,-0.00195884,-0.00162904,0.00095411,-0.00852355,-0.00384256,0.00652687,2
118,1,1.21,0.08314892,-1.00257754,0.07665575,-0.1591493,1.08381116,-0.20873079,-46.50687027,0.78924292,-99.79537964,0.22351819,0.18814117,-0.09791724,0.99999642,-0.00195196,-0.00164017,0.00085769,-0.00950619,-0.00027257,0.00886135,2
119,1,1.22,0.07898508,-1.00843859,0.08234333,0.11362065,0.60015672,0.13470146,-46.85764313,0.58462435,-100.0876923,0.26248184,0.19889131,-0.09151332,0.99999559,-0.00229197,-0.00173382,0.00080258,-0.00487628,0.004799,0.01481507,2
120,1,1.23,0.06929059,-1.01093948,0.07774529,-0.0064313,0.18171667,0.1375421,-46.85764313,1.31540489,-99.85384369,0.2625528,0.19737995,-0.08980484,0.99999559,-0.00229255,-0.00172066,0.00078764,0.00507858,-0.00047587,0.01629636,2
121,1,1.24,0.06418627,-1.00666869,0.07505331,-0.5011642,-0.31054217,0.07132,-46.85764313,1.31540489,-99.85384369,0.25732478,0.19690643,-0.09259907,0.99999571,-0.00224696,-0.00171651,0.00081193,0.00984451,-0.00279292,0.01149553,2
122,1,1.25,0.06740853,-0.99830037,0.06785072,-0.41088155,-0.36160117,0.05146163,-46.79918289,-0.17538731,-99.03536987,0.25295746,0.19667214,-0.09594963,0.99999577,-0.0022089,-0.00171443,0.0008411,0.00600457,-0.00927828,0.00287234,2
123,1,1.26,0.07458038,-0.99653476,0.06878867,0.21632692,-0.42382723,0.09631412,-46.97456741,1.75387311,-99.41537476,0.25480267,0.1960362,-0.10038751,0.99999577,-0.00222506,-0.00170878,0.00087985,-0.00127548,-0.00820382,0.00168384,2
124,1,1.27,0.08071887,-0.99808973,0.07570741,0.3781687,-0.61334068,0.39949584,-46.18532562,1.34463608,-99.41537476,0.25828466,0.27945137,-0.11225931,0.9999941,-0.00225634,-0.00243645,0.00098514,-0.00691407,-0.00147715,0.00416245,2
125,1,1.28,0.08308942,-0.9980281,0.07932695,0.70311999,-0.939928,0.66180938,-46.65302658,0.67231804,-99.21075439,0.26454291,0.27357772,-0.12260795,0.99999398,-0.00231112,-0.00238494,0.00107546,-0.00821535,0.00206184,0.00453334,2
126,1,1.29,0.07655461,-1.00553262,0.08073599,1.12193882,-1.54331648,0.77485842,-46.65302658,0.67231804,-99.21075439,0.2745553,0.2670505,-0.1393372,0.99999374,-0.00239877,-0.00232753,0.00122152,-0.00128254,0.00275493,0.01164609,2
127,1,1.3,0.06844088,-1.00796402,0.08281568,0.58667511,-1.6537472,0.6883707,-46.53609848,1.2277112,-99.61999512,0.27914229,0.26146948,-0.15672648,0.99999356,-0.00243908,-0.00227841,0.00137325,0.0068905,0.00453954,0.0136499,2
128,1,1.31,0.0614519,-1.00708556,0.08134004,0.2600244,-1.24038875,0.53304678,-47.12072372,1.46156096,-99.85384369,0.28079259,0.25711843,-0.16965699,0.99999344,-0.00245369,-0.00224014,0.00148603,0.01370712,0.00307906,0.01218113,2
129,1,1.32,0.0621824,-1.00082695,0.07909781,-0.2803961,-0.82936293,0.18897705,-46.97456741,1.95849168,-99.29844666,0.2650156,0.15680131,-0.17370038,0.99999523,-0.00231476,-0.00136484,0.00151898,0.01205817,0.00138695,0.0058406,2
130,1,1.33,0.06768227,-0.99825567,0.070581,-0.10486092,-0.42741376,-0.09166299,-46.18532562,0.84770536,-100.0,0.26367646,0.15804677,-0.17780857,0.99999517,-0.00230314,-0.00137564,0.00155484,0.00505555,-0.00672258,0.00304322,2
131,1,1.34,0.07178416,-0.99830681,0.06662834,-0.1602242,-0.25421122,-0.18867165,-46.18532562,0.84770536,-100.0,0.2619068,0.16012463,-0.18007985,0.99999523,-0.00228776,-0.00139375,0.00157468,0.00098267,-0.01063895,0.00309418,2
132,1,1.35,0.07412452,-0.99818736,0.07221903,-0.12863648,0.05889551,-0.14281498,-47.03303146,1.49079216,-99.64922333,0.26067621,0.16150245,-0.17929637,0.99999523,-0.00227703,-0.00140581,0.00156786,-0.00130317,-0.00502527,0.00354345,2
133,1,1.36,0.07181569,-0.99933189,0.08161991,0.42227244,0.41290623,-0.20318463,-46.94533539,2.01695418,-100.1169205,0.26519662,0.16320972,-0.17532714,0.99999511,-0.00231645,-0.00142073,0.00153331,0.00115505,0.00422612,0.00520255,2
134,1,1.37,0.07014353,-1.00364053,0.08267269,0.64084214,0.10264573,-0.1643426,-47.26688004,1.49079216,-99.94153595,0.31056091,0.12581985,-0.17258231,0.99999464,-0.0027118,-0.0010939,0.00150903,0.00298496,0.00468598,0.00944994,2
135,1,1.38,0.06965674,-1.00777888,0.08634057,0.26394746,0.13292342,-0.07388048,-47.03303146,1.52002335,-99.50306702,0.31329158,0.12645322,-0.17138997,0.99999458,-0.00273563,-0.00109942,0.00149867,0.00328759,0.00745825,0.01380099,2
136,1,1.39,0.06524986,-1.01089966,0.08591185,0.54512632,0.55324447,-0.077874,-46.76995087,1.52002335,-99.47383881,0.31913409,0.12680121,-0.16620784,0.99999458,-0.00278657,-0.0011025,0.00145351,0.00790599,0.00673433,0.01656766,2
137,1,1.4,0.05585987,-1.00971735,0.07915437,-0.03040743,0.84209508,-0.27047983,-46.76995087,1.69541073,-99.47383881,0.31944808,0.12883665,-0.15759832,0.99999458,-0.00278925,-0.00112047,0.00137843,0.01717695,1.607e-05,0.01424673,2
138,1,1.41,0.05880874,-1.00110936,0.07225703,-0.74795794,0.99019068,-0.36338824,-47.0914917,1.95849168,-99.8830719,0.31272876,0.13168375,-0.14694464,0.99999487,-0.00273054,-0.00114565,0.00128546,0.01365198,-0.0061551,0.00538832,2
139,1,1.42,0.06862515,-0.99340528,0.06828952,-0.7860074,1.1112746,-0.23756428,-47.12072372,1.75387311,-99.50306702,0.21196087,0.14138314,-0.13395467,0.99999684,-0.00185115,-0.00123163,0.00117125,0.00337338,-0.00901625,-0.00188171,2
140,1,1.43,0.0787139,-0.99427015,0.07265989,-0.21670429,1.29147315,0.00691237,-47.00379944,1.40309846,-99.56153107,0.21074159,0.14032994,-0.12096532,0.99999708,-0.00184036,-0.00122266,0.00105787,-0.00650183,-0.00342339,-6.17e-06,2
141,1,1.44,0.07862174,-0.99999219,0.07579187,0.64485997,1.02330816,0.23270515,-47.17918777,1.40309846,-99.70768738,0.21789336,0.13723028,-0.11141469,0.99999708,-0.00190264,-0.00119571,0.00097455,-0.0060392,-0.00080319,0.00590762,2
142,1,1.45,0.07163195,-1.00302064,0.075231,0.1325964,0.42644036,0.33575711,-47.17918777,1.40309846,-99.70768738,0.21951184,0.13355602,-0.10751719,0.99999708,-0.00191669,-0.0011637,0.00094049,0.00107655,-0.00165176,0.0083924,2
143,1,1.46,0.066892,-1.00371861,0.08174681,-0.02287381,0.00764618,0.26966006,-46.68225479,0.43846828,-99.97076416,0.21928364,0.13086171,-0.10763188,0.99999714,-0.00191468,-0.00114018,0.00094145,0.00583741,0.00480484,0.00922807,2
144,1,1.47,0.06215155,-1.00608051,0.08702646,0.43086442,-0.4735989,0.26584199,-46.06840134,0.02923122,-99.35691071,0.30429605,0.01837546,-0.11520343,0.99999607,-0.00265564,-0.00015769,0.00100576,0.01023176,0.00950489,0.01163074,2
145,1,1.52,0.07269606,-1.00012088,0.0741251,0.12808737,0.73908114,0.43376538,-46.94533539,1.69541073,-98.94767761,0.26790875,0.00792198,-0.11900472,0.99999672,-0.00233801,-6.67e-05,0.00103867,-0.00239946,-0.00390002,0.00550483,2
146,1,1.53,0.07138948,-1.00016701,0.07496709,-0.06944917,0.80632335,0.3858383,-47.23764801,1.92926037,-99.41537476,0.2677488,0.00345219,-0.11123728,0.99999678,-0.00233657,-2.786e-05,0.0009708,-0.00114437,-0.00255107,0.00551802,2
147,1,1.54,0.06974782,-1.0051707,0.07901137,0.03884106,0.80772114,0.22938353,-47.12072372,1.14001751,-99.67845917,0.26869044,0.00053944,-0.1034047,0.99999684,-0.00234477,-2.59e-06,0.00090238,0.00079857,0.00111043,0.01067485,2
148,1,1.55,0.06376048,-1.0107249,0.08105689,0.45490316,0.56949288,0.00989865,-47.12072372,1.14001751,-99.67845917,0.27362517,2.6e-06,-0.09806647,0.99999684,-0.00238783,2.02e-06,0.00085579,0.00713868,0.00268187,0.01593163,2
149,1,1.56,0.05965764,-1.0107094,0.07467162,-0.7906971,0.01639937,-0.12205603,-46.8284111,0.73078048,-99.79537964,0.265737,0.00120315,-0.097256,0.99999702,-0.002319,-8.53e-06,0.00084874,0.01121631,-0.00364784,0.01516699,2
150,1,1.57,0.07096457,-0.99956506,0.07912676,-1.30870652,-0.11133943,-0.05362543,-46.94533539,-0.35077462,-99.23999023,0.30499691,0.06648934,-0.10289527,0.99999595,-0.00266212,-0.00057784,0.00089947,-0.00051993,0.00159466,0.00519134,2
151,1,1.58,0.07935315,-0.99337167,0.0827402,-0.72168654,0.12126806,0.10615017,-46.76995087,1.1692487,-99.47383881,0.29788807,0.06533547,-0.10127082,0.99999613,-0.00260006,-0.00056786,0.00088523,-0.00845883,0.00513736,-0.00012062,2
152,1,1.59,0.08090215,-0.99623007,0.08155508,0.31477857,0.11566602,0.47864616,-45.83454895,-0.08769365,-99.91230774,0.30109796,0.0604763,-0.10070974,0.99999607,-0.00262803,-0.00052544,0.00088024,-0.00987189,0.00376117,0.0027453,2
153,1,1.6,0.07376032,-0.99859494,0.07806234,0.44197744,-0.07407381,0.57450259,-45.83454895,-0.08769365,-99.91230774,0.30540663,0.0548054,-0.10219962,0.99999595,-0.0026656,-0.00047589,0.00089313,-0.0027,1.889e-05,0.0043474,2
154,1,1.61,0.06285059,-1.00047648,0.07480119,0.17382783,-0.02491322,0.38806057,-47.0914917,1.25694239,-99.53230286,0.30710527,0.05095715,-0.10286907,0.99999595,-0.00268039,-0.00044228,0.00089889,0.00821929,-0.00341495,0.00522194,2
155,1,1.62,0.05449306,-1.00481546,0.07379092,0.33429945,0.13355184,0.15048712,-47.03303146,1.54925454,-99.97076416,0.26010561,-0.15324828,-0.08933276,0.9999963,-0.0022688,0.00133911,0.00077654,0.01592384,-0.00456079,0.00888246,2
156,1,1.63,0.05260743,-1.0104779,0.06985188,0.5672102,0.20593813,-0.03890226,-46.38994217,1.2277112,-99.59075928,0.26590836,-0.15301622,-0.08764952,0.99999613,-0.00231946,0.00133709,0.00076178,0.01552155,-0.00833664,0.01409878,2
157,1,1.64,0.06245359,-1.00821269,0.07214337,-0.02311178,0.14688872,-0.00199709,-46.85764313,1.98772287,-99.76615143,0.26576883,-0.1531105,-0.08617079,0.99999619,-0.00231826,0.00133788,0.00074888,0.00555678,-0.00592555,0.01269832,2
158,1,1.65,0.07591714,-1.00076711,0.07619255,-0.90369797,0.27537858,0.28617388,-46.74071884,1.63694823,-99.09383392,0.25692552,-0.15617917,-0.08302309,0.9999963,-0.00224111,0.00136454,0.00072145,-0.00840332,-0.00125232,0.00652288,2
159,1,1.66,0.08631066,-0.99800402,0.08161611,-0.81695622,0.31078714,0.70197594,-46.74071884,1.63694823,-99.09383392,0.24894246,-0.16342178,-0.07989886,0.99999642,-0.00217143,0.00142763,0.00069415,-0.01903326,0.0045306,0.00489152,2
160,1,1.67,0.08150846,-1.00154579,0.07893624,0.02663018,-0.02724004,1.09832227,-46.33148193,1.87079799,-99.15229034,0.24638414,-0.03887655,-0.081889,0.99999744,-0.00214986,0.0003408,0.00071388,-0.01359012,0.00164973,0.00788524,2
161,1,1.68,0.07476229,-1.00166869,0.07690191,0.21344805,-0.66804457,1.1598618,-46.56533051,1.7831043,-98.83074951,0.24799883,-0.0499244,-0.08957354,0.99999726,-0.00216385,0.00043736,0.00078073,-0.00528302,-0.00037509,0.0073863,2
162,1,1.69,0.06935298,-1.00338578,0.07676115,0.23570369,-0.94568163,1.01110935,-46.56533051,1.72464192,-99.09383392,0.24966599,-0.05927542,-0.09992278,0.99999708,-0.00217829,0.00051917,0.00087086,5.499e-05,-0.00066549,0.00870727,2
163,1,1.7,0.06464191,-1.00621998,0.07215158,0.78899819,-0.62609851,0.60349107,-47.32534409,1.69541073,-99.21075439,0.25707689,-0.06480925,-0.10716455,0.99999696,-0.00224289,0.00056766,0.00093392,0.00480515,-0.00555388,0.01086489,2
164,1,1.71,0.06190632,-1.00847387,0.06949969,0.77505344,-0.73011649,0.13272211,-47.32534409,1.69541073,-99.21075439,0.2642979,-0.06556465,-0.11507124,0.99999666,-0.00230586,0.00057447,0.00100286,0.00763432,-0.00851449,0.01272501,2
165,1,1.72,0.0681065,-1.00243497,0.06779549,0.00600001,-0.73897624,-0.00015687,-47.12072372,1.40309846,-99.82460785,0.1955155,-0.04448441,-0.11840148,0.99999791,-0.00170579,0.00038996,0.00103258,0.00111218,-0.00951219,0.00702502,2
166,1,1.73,0.07576588,-0.99786037,0.07641487,0.07697098,-0.70342529,0.03520716,-46.65302658,0.67231804,-99.67845917,0.19580105,-0.04430071,-0.12547994,0.99999791,-0.00170826,0.00038847,0.00109436,-0.00652363,0.0003243,0.00362857,2
167,1,1.8,0.06810729,-1.00044727,0.07155237,-0.6574958,1.06103265,-0.69014037,-46.47763824,-0.70154923,-99.53230286,0.24211693,-0.21857229,-0.10940553,0.99999559,-0.00211104,0.00190941,0.00095071,-0.0018074,-0.00556058,0.00532601,2
168,1,1.81,0.07777047,-1.0024066,0.07717849,-0.12394687,1.15377069,-0.25832328,-46.47763824,-0.70154923,-99.53230286,0.24164279,-0.21688372,-0.0976454,0.99999565,-0.00210711,0.00189446,0.00084812,-0.01122265,-5.524e-05,0.00835694,2
169,1,1.82,0.07479283,-1.00361955,0.08342248,-0.46176445,0.80198067,0.1118814,-46.74071884,-1.25694239,-99.21075439,0.32202888,-0.13367876,-0.10371951,0.99999499,-0.00280917,0.00116911,0.00090184,-0.00777445,0.00576196,0.00980882,2
170,1,1.83,0.06908117,-0.99907798,0.08455116,-0.28102839,0.54319876,0.39507744,-46.53609848,1.08155513,-99.26921844,0.31956828,-0.13804378,-0.09842942,0.99999505,-0.00278772,0.00120705,0.00085559,-0.00133571,0.00617416,0.00497549,2
171,1,1.84,0.06525185,-1.00070143,0.08260028,0.16826035,0.33978391,0.55718195,-45.65916443,0.23384975,-99.59075928,0.32144976,-0.14386298,-0.09560067,0.99999499,-0.00280412,0.00125778,0.00083075,0.0024915,0.00410104,0.00618235,2
172,1,1.85,0.05911265,-1.00367796,0.07907329,0.2448737,0.08029083,0.2529991,-47.12072372,1.11078632,-99.67845917,0.32392886,-0.14644794,-0.09516969,0.99999487,-0.00282574,0.00128034,0.0008269,0.00873377,0.00033097,0.0084603,2
173,1,1.86,0.05084578,-1.00852716,0.07390308,0.57319516,-0.17610039,-0.2432604,-47.12072372,1.11078632,-99.67845917,0.32954782,-0.14388081,-0.09713149,0.9999947,-0.00287477,0.00125803,0.00084402,0.01730446,-0.00525677,0.01233374,2
174,1,1.87,0.05139202,-1.00972617,0.06885639,0.18023117,-0.19796023,-0.36217102,-46.56533051,1.11078632,-99.41537476,0.20837726,-0.29589552,-0.07813369,0.99999481,-0.00181667,0.00258341,0.00067715,0.01620533,-0.00991156,0.01319961,2
175,1,1.88,0.06388315,-1.00211442,0.07211515,-0.45414731,0.31574991,-0.14821079,-46.68225479,1.1692487,-99.59075928,0.20404662,-0.29466125,-0.07456007,0.99999493,-0.00177896,0.00257255,0.00064608,0.00123056,-0.00445099,0.00673396,2
176,1,1.89,0.07531055,-0.99885136,0.0840987,-0.11032271,1.27514613,0.23038392,-46.68225479,1.57848585,-99.50306702,0.20375048,-0.29792699,-0.06197871,0.99999493,-0.00177664,0.00260086,0.00053624,-0.01036279,0.00777072,0.0051531,2
177,1,1.9,0.07312359,-0.99612242,0.08743135,-0.10992065,1.1533407,0.43348703,-46.97456741,0.64308679,-99.35691071,0.20336246,-0.30312872,-0.0507589,0.99999493,-0.00177349,0.00264608,0.00043826,-0.00843507,0.01129274,0.00252738,2
178,1,1.91,0.06874717,-0.99759275,0.08369146,-0.41163379,0.85424864,0.63237017,-46.59456253,1.05232382,-99.38614655,0.19977479,-0.31008595,-0.04245257,0.99999481,-0.00174235,0.00270665,0.00036575,-0.0040984,0.00749517,0.00341442,2
179,1,1.92,0.06446157,-1.00066066,0.08020224,-0.24341166,0.33499262,0.54282999,-46.59456253,1.05232382,-99.38614655,0.22692928,-0.32928899,-0.04619354,0.99999386,-0.00197916,0.00287438,0.00039742,0.00019849,0.00372327,0.0059159,2
180,1,1.93,0.06288035,-1.00428641,0.07720292,0.4089821,-0.07402871,0.07310347,-46.85764313,0.84770536,-99.91230774,0.23096509,-0.32995972,-0.0472703,0.99999374,-0.00201435,0.00288026,0.0004067,0.00179362,5.601e-05,0.00919844,2
181,1,1.94,0.05932291,-1.01013803,0.06819072,0.57521504,-0.28022882,-0.36818829,-47.17918777,0.67231804,-99.82460785,0.23656432,-0.32606924,-0.05018123,0.99999374,-0.00206316,0.00284638,0.00043204,0.00574263,-0.00946077,0.01411939,2
182,1,1.95,0.06500636,-1.00557327,0.0684337,-0.48046488,-0.18800089,-0.70276034,-47.29611206,0.70154923,-99.47383881,0.23167291,-0.31892222,-0.05117312,0.99999404,-0.00202047,0.00278401,0.00044094,-0.00013721,-0.0088696,0.00999133,2
183,1,1.96,0.07664676,-0.99884766,0.07507119,-0.00328477,0.26928619,-0.62039131,-47.12072372,0.76001167,-99.79537964,0.23185317,-0.31294045,-0.04801876,0.99999422,-0.00202215,0.00273176,0.00041351,-0.0120663,-0.00171116,0.00459212,2
184,1,1.97,0.07622162,-0.99995929,0.08087394,0.54651296,0.53606272,-0.28609532,-47.12072372,0.76001167,-99.79537964,0.32227036,-0.20405212,-0.05805281,0.9999944,-0.00281143,0.00178211,0.0005016,-0.01100429,0.00355106,0.00608841,2
185,1,1.98,0.07129845,-1.00361681,0.08489148,0.25853637,0.46282583,0.1458568,-47.00379944,1.40309846,-99.70768738,0.32513449,-0.20586756,-0.05374721,0.99999428,-0.00283648,0.00179786,0.00046393,-0.00442728,0.0061067,0.00967456,2
186,1,1.99,0.05993326,-1.0054034,0.08499448,-0.37268224,0.7159034,0.3848173,-47.32534409,1.7831043,-99.53230286,0.32187372,-0.21026529,-0.04666734,0.99999434,-0.00280812,0.00183605,0.00040209,0.00697172,0.00609294,0.01066682,2
187,1,2.0,0.05467651,-1.00305355,0.08175924,-0.27084604,1.20372355,0.28087318,-46.59456253,-1.40309846,-99.56153107,0.31995028,-0.21400692,-0.03472819,0.9999944,-0.00279152,0.0018684,0.00029784,0.01196179,0.00310154,0.0077274,2
188,1,2.01,0.05592158,-1.00443077,0.07641019,0.07381991,0.89505386,0.18043084,-46.59456253,-0.52616191,-99.50306702,0.32127222,-0.21650556,-0.02601802,0.99999434,-0.00280319,0.00188999,0.00022175,0.01073935,-0.00235157,0.00879727,2
189,1,2.03,0.08503456,-0.99410027,0.07372282,-0.48607081,-0.08446335,0.06221053,-46.53609848,1.72464192,-99.85384369,0.21938027,-0.1358671,-0.0181544,0.99999756,-0.00191426,0.00118596,0.00015616,-0.0176422,-0.00252001,0.00034325,2
190,1,2.04,0.08892275,-1.00157106,0.07715196,0.34673074,-0.78714108,0.01278819,-46.94533539,0.4676995,-99.61999512,0.22230244,-0.13539253,-0.02623624,0.99999744,-0.00193968,0.00118196,0.00022666,-0.02097874,0.0003381,0.00829595,2
191,1,2.05,0.07737487,-1.00523579,0.07777319,0.24610944,-1.36181211,0.09623497,-46.91610718,1.2277112,-99.56153107,0.22383738,-0.13530953,-0.04002807,0.99999744,-0.00195293,0.00118148,0.000347,-0.00919824,0.0006552,0.01118148,2
192,1,2.06,0.06303131,-1.00777304,0.07509287,0.51437134,-1.30649304,0.02703881,-46.71148682,1.72464192,-99.47383881,0.22808859,-0.13457866,-0.05340434,0.99999726,-0.0019899,0.00117535,0.0004637,0.00528141,-0.00225315,0.01251107,2
193,1,2.07,0.05294178,-1.01152062,0.0734765,0.29051733,-0.68371958,0.22459269,-46.71148682,1.72464192,-99.47383881,0.19938557,-0.31681287,-0.06398442,0.99999452,-0.00173842,0.00276568,0.00055356,0.01479771,-0.00407736,0.01542147,2
194,1,2.08,0.05191058,-1.0048691,0.07856775,-0.45449087,0.17641154,0.22723714,-46.91610718,1.52002335,-99.79537964,0.19494471,-0.31921428,-0.06208341,0.99999464,-0.0016997,0.00278658,0.00053704,0.0129867,0.00194166,0.00910853,2
